component,age_years,weight_kg,contains_lithium,contains_lead,contains_mercury,contains_cadmium,contains_cfc,recyclable,material_type,weight_class,condition,region_risk,disposal_history,hazard_score
Printer,1.52,41.64,0,1,0,0,0,1,composite,medium,working,high,formal,57.58
Printer,10.38,7.6,0,1,0,0,0,1,composite,medium,damaged,low,none,72.98
Microchip-IC,10.91,26.08,0,1,0,0,0,1,silicon,light,damaged,high,informal,100.0
Microchip-IC,8.43,6.42,0,1,0,0,0,1,silicon,light,broken,medium,formal,85.41
Microchip-IC,9.54,22.62,0,1,0,0,0,1,silicon,light,working,medium,none,85.09
Microchip-IC,4.71,36.1,0,1,0,0,0,1,silicon,light,damaged,medium,none,79.91
Microchip-IC,6.29,27.89,0,1,0,0,0,1,silicon,light,broken,medium,formal,89.99
Microchip-IC,9.43,47.32,0,1,0,0,0,1,silicon,light,broken,medium,none,93.55
Microchip-IC,10.77,11.66,0,1,0,0,0,1,silicon,light,working,high,none,95.39
Microchip-IC,6.77,3.08,0,1,0,0,0,1,silicon,light,broken,medium,informal,94.52
Microchip-IC,6.28,29.51,0,1,0,0,0,1,silicon,light,working,medium,formal,69.64
Microchip-IC,7.29,36.61,0,1,0,0,0,1,silicon,light,working,high,none,80.9
Microchip-IC,3.23,17.33,0,1,0,0,0,1,silicon,light,broken,high,none,91.26
Microchip-IC,6.93,11.25,0,1,0,0,0,1,silicon,light,damaged,medium,informal,83.17
Microchip-IC,9.48,50.43,0,1,0,0,0,1,silicon,light,damaged,high,formal,87.36
Microchip-IC,1.45,38.51,0,1,0,0,0,1,silicon,light,damaged,high,informal,86.74
Microchip-IC,3.8,30.05,0,1,0,0,0,1,silicon,light,damaged,medium,none,82.9
Microchip-IC,11.69,16.01,0,1,0,0,0,1,silicon,light,broken,medium,none,95.72
Microchip-IC,5.97,59.63,0,1,0,0,0,1,silicon,light,broken,high,none,88.63
Microchip-IC,4.76,1.22,0,1,0,0,0,1,silicon,light,damaged,medium,informal,82.63
Microchip-IC,11.7,54.69,0,1,0,0,0,1,silicon,light,working,medium,informal,87.68
Microchip-IC,6.53,34.33,0,1,0,0,0,1,silicon,light,broken,high,formal,88.64
Microchip-IC,8.71,26.13,0,1,0,0,0,1,silicon,light,damaged,low,informal,79.31
Microchip-IC,8.49,46.17,0,1,0,0,0,1,silicon,light,working,low,none,72.19
Microchip-IC,0.61,56.23,0,1,0,0,0,1,silicon,light,damaged,medium,formal,72.98
Microchip-IC,2.42,31.72,0,1,0,0,0,1,silicon,light,damaged,medium,formal,69.88
Microchip-IC,0.93,1.59,0,1,0,0,0,1,silicon,light,broken,medium,none,77.03
Microchip-IC,6.4,42.78,0,1,0,0,0,1,silicon,light,damaged,low,informal,72.84
Microchip-IC,4.26,26.56,0,1,0,0,0,1,silicon,light,damaged,medium,informal,89.78
Microchip-IC,8.62,32.06,0,1,0,0,0,1,silicon,light,damaged,high,informal,95.57
Microchip-IC,5.25,45.86,0,1,0,0,0,1,silicon,light,damaged,low,none,78.81
Microchip-IC,5.42,19.84,0,1,0,0,0,1,silicon,light,working,medium,informal,75.14
Microchip-IC,1.7,36.75,0,1,0,0,0,1,silicon,light,broken,high,none,92.25
Microchip-IC,10.45,17.8,0,1,0,0,0,1,silicon,light,working,medium,informal,82.56
Microchip-IC,7.12,35.01,0,1,0,0,0,1,silicon,light,broken,medium,formal,83.83
Microchip-IC,11.67,7.08,0,1,0,0,0,1,silicon,light,broken,low,formal,88.23
Microchip-IC,1.04,42.31,0,1,0,0,0,1,silicon,light,broken,medium,none,90.29
Microchip-IC,10.22,17.82,0,1,0,0,0,1,silicon,light,damaged,high,none,98.89
Microchip-IC,11.73,54.11,0,1,0,0,0,1,silicon,light,working,high,informal,88.94
Microchip-IC,6.87,31.79,0,1,0,0,0,1,silicon,light,damaged,low,none,81.28
Microchip-IC,9.73,8.38,0,1,0,0,0,1,silicon,light,broken,medium,informal,98.13
Microchip-IC,8.55,32.87,0,1,0,0,0,1,silicon,light,damaged,low,informal,82.59
Microchip-IC,2.73,12.51,0,1,0,0,0,1,silicon,light,damaged,high,informal,89.63
Microchip-IC,10.52,44.9,0,1,0,0,0,1,silicon,light,broken,medium,none,89.37
Microchip-IC,2.11,20.9,0,1,0,0,0,1,silicon,light,damaged,medium,none,76.68
Microchip-IC,3.84,36.89,0,1,0,0,0,1,silicon,light,broken,high,none,88.35
Microchip-IC,10.14,31.52,0,1,0,0,0,1,silicon,light,working,medium,informal,79.69
Microchip-IC,4.74,21.85,0,1,0,0,0,1,silicon,light,broken,medium,none,90.55
Microchip-IC,9.13,15.94,0,1,0,0,0,1,silicon,light,damaged,high,informal,96.73
Microchip-IC,10.01,50.67,0,1,0,0,0,1,silicon,light,damaged,medium,none,88.73
Microchip-IC,5.47,32.33,0,1,0,0,0,1,silicon,light,damaged,medium,informal,93.04
Microchip-IC,2.1,0.21,0,1,0,0,0,1,silicon,light,working,high,formal,67.22
Microchip-IC,10.95,12.91,0,1,0,0,0,1,silicon,light,working,low,formal,73.79
Microchip-IC,7.56,11.3,0,1,0,0,0,1,silicon,light,damaged,medium,none,86.37
Microchip-IC,3.34,43.9,0,1,0,0,0,1,silicon,light,damaged,medium,informal,85.27
Microchip-IC,1.29,57.31,0,1,0,0,0,1,silicon,light,working,high,none,72.83
Microchip-IC,11.63,28.68,0,1,0,0,0,1,silicon,light,broken,medium,formal,84.08
Microchip-IC,11.79,5.78,0,1,0,0,0,1,silicon,light,damaged,medium,informal,89.16
Microchip-IC,8.12,6.98,0,1,0,0,0,1,silicon,light,damaged,medium,none,88.85
Microchip-IC,3.16,30.55,0,1,0,0,0,1,silicon,light,broken,medium,informal,83.3
Microchip-IC,4.78,27.35,0,1,0,0,0,1,silicon,light,working,medium,informal,78.48
Microchip-IC,7.52,21.86,0,1,0,0,0,1,silicon,light,working,high,informal,88.42
Microchip-IC,3.08,11.72,0,1,0,0,0,1,silicon,light,working,high,formal,63.3
Microchip-IC,7.17,52.63,0,1,0,0,0,1,silicon,light,broken,medium,formal,91.32
Microchip-IC,5.4,36.38,0,1,0,0,0,1,silicon,light,damaged,medium,formal,73.14
Microchip-IC,9.13,20.35,0,1,0,0,0,1,silicon,light,broken,low,informal,92.96
Microchip-IC,8.61,13.62,0,1,0,0,0,1,silicon,light,broken,medium,informal,93.28
Microchip-IC,7.37,28.35,0,1,0,0,0,1,silicon,light,damaged,medium,formal,71.07
Microchip-IC,2.96,0.36,0,1,0,0,0,1,silicon,light,damaged,high,none,88.96
Microchip-IC,8.63,43.35,0,1,0,0,0,1,silicon,light,working,low,formal,70.37
Microchip-IC,8.74,20.67,0,1,0,0,0,1,silicon,light,broken,medium,none,91.85
Microchip-IC,4.42,24.52,0,1,0,0,0,1,silicon,light,damaged,high,formal,81.59
Microchip-IC,4.54,50.24,0,1,0,0,0,1,silicon,light,working,high,none,79.42
Microchip-IC,4.78,46.59,0,1,0,0,0,1,silicon,light,damaged,medium,none,79.72
Microchip-IC,1.86,49.99,0,1,0,0,0,1,silicon,light,broken,medium,none,80.41
Microchip-IC,5.44,29.65,0,1,0,0,0,1,silicon,light,working,high,formal,79.09
Microchip-IC,8.52,30.38,0,1,0,0,0,1,silicon,light,working,high,none,79.01
Microchip-IC,1.9,21.81,0,1,0,0,0,1,silicon,light,damaged,medium,none,78.83
Microchip-IC,7.11,53.4,0,1,0,0,0,1,silicon,light,damaged,medium,none,88.92
Microchip-IC,3.85,7.74,0,1,0,0,0,1,silicon,light,broken,medium,none,86.28
Microchip-IC,11.29,3.23,0,1,0,0,0,1,silicon,light,damaged,medium,informal,87.33
Microchip-IC,6.9,42.53,0,1,0,0,0,1,silicon,light,working,high,informal,88.85
Microchip-IC,11.42,20.38,0,1,0,0,0,1,silicon,light,working,medium,formal,76.65
Microchip-IC,4.74,3.96,0,1,0,0,0,1,silicon,light,damaged,medium,formal,83.22
Microchip-IC,10.97,18.25,0,1,0,0,0,1,silicon,light,damaged,medium,formal,82.28
Microchip-IC,1.43,23.24,0,1,0,0,0,1,silicon,light,damaged,medium,none,80.21
Microchip-IC,1.14,17.08,0,1,0,0,0,1,silicon,light,broken,low,none,84.46
Microchip-IC,2.26,3.98,0,1,0,0,0,1,silicon,light,working,low,informal,63.39
Microchip-IC,6.42,35.33,0,1,0,0,0,1,silicon,light,broken,medium,informal,88.74
Microchip-IC,5.27,50.53,0,1,0,0,0,1,silicon,light,working,low,none,61.34
Microchip-IC,2.83,53.41,0,1,0,0,0,1,silicon,light,broken,low,formal,86.25
Microchip-IC,3.66,43.01,0,1,0,0,0,1,silicon,light,damaged,medium,formal,74.96
Microchip-IC,9.13,12.89,0,1,0,0,0,1,silicon,light,broken,medium,informal,90.03
Microchip-IC,9.41,25.99,0,1,0,0,0,1,silicon,light,working,high,formal,79.13
Microchip-IC,0.8,1.23,0,1,0,0,0,1,silicon,light,damaged,medium,informal,74.41
Microchip-IC,8.32,3.5,0,1,0,0,0,1,silicon,light,broken,low,none,82.89
Microchip-IC,2.47,46.3,0,1,0,0,0,1,silicon,light,working,low,none,66.84
Microchip-IC,8.58,33.43,0,1,0,0,0,1,silicon,light,broken,medium,informal,98.5
Microchip-IC,6.08,21.24,0,1,0,0,0,1,silicon,light,broken,low,formal,87.66
Microchip-IC,2.74,23.45,0,1,0,0,0,1,silicon,light,broken,low,none,84.88
Microchip-IC,9.01,26.89,0,1,0,0,0,1,silicon,light,broken,high,informal,100.0
Microchip-IC,7.31,52.72,0,1,0,0,0,1,silicon,light,damaged,medium,formal,82.33
Microchip-IC,0.93,2.59,0,1,0,0,0,1,silicon,light,broken,medium,none,87.34
Microchip-IC,6.02,52.23,0,1,0,0,0,1,silicon,light,damaged,high,none,90.61
Microchip-IC,3.46,33.85,0,1,0,0,0,1,silicon,light,damaged,low,informal,76.84
Microchip-IC,11.41,38.49,0,1,0,0,0,1,silicon,light,broken,medium,informal,95.46
Microchip-IC,6.4,40.55,0,1,0,0,0,1,silicon,light,broken,medium,none,90.57
Microchip-IC,11.21,23.88,0,1,0,0,0,1,silicon,light,broken,high,formal,97.22
Microchip-IC,10.93,29.07,0,1,0,0,0,1,silicon,light,damaged,medium,formal,88.09
Microchip-IC,0.68,16.38,0,1,0,0,0,1,silicon,light,working,medium,none,69.34
Microchip-IC,9.69,56.71,0,1,0,0,0,1,silicon,light,damaged,medium,none,89.19
Microchip-IC,8.5,55.46,0,1,0,0,0,1,silicon,light,broken,medium,none,97.99
Microchip-IC,0.96,23.19,0,1,0,0,0,1,silicon,light,damaged,low,formal,69.64
Microchip-IC,9.73,59.29,0,1,0,0,0,1,silicon,light,damaged,medium,none,84.15
Microchip-IC,2.42,43.06,0,1,0,0,0,1,silicon,light,broken,low,none,81.38
Microchip-IC,6.62,16.07,0,1,0,0,0,1,silicon,light,broken,medium,formal,76.55
Microchip-IC,3.95,31.87,0,1,0,0,0,1,silicon,light,damaged,medium,formal,71.46
Microchip-IC,7.61,43.11,0,1,0,0,0,1,silicon,light,damaged,high,informal,86.97
Microchip-IC,5.68,38.8,0,1,0,0,0,1,silicon,light,broken,high,formal,88.38
Microchip-IC,4.12,42.01,0,1,0,0,0,1,silicon,light,broken,high,none,84.76
Microchip-IC,3.63,52.5,0,1,0,0,0,1,silicon,light,broken,medium,none,87.02
Microchip-IC,6.62,17.54,0,1,0,0,0,1,silicon,light,damaged,medium,formal,78.05
Microchip-IC,0.85,26.02,0,1,0,0,0,1,silicon,light,damaged,high,none,89.53
Microchip-IC,5.55,44.77,0,1,0,0,0,1,silicon,light,working,medium,informal,78.4
Microchip-IC,0.71,43.35,0,1,0,0,0,1,silicon,light,broken,medium,informal,86.51
Microchip-IC,3.81,19.45,0,1,0,0,0,1,silicon,light,damaged,medium,formal,77.69
Microchip-IC,4.06,54.0,0,1,0,0,0,1,silicon,light,damaged,high,none,85.42
Microchip-IC,4.49,51.75,0,1,0,0,0,1,silicon,light,broken,low,informal,93.49
Microchip-IC,4.73,24.95,0,1,0,0,0,1,silicon,light,broken,medium,none,89.76
Microchip-IC,8.23,15.14,0,1,0,0,0,1,silicon,light,damaged,high,none,87.78
Microchip-IC,4.28,32.04,0,1,0,0,0,1,silicon,light,working,low,informal,72.91
Microchip-IC,8.47,56.42,0,1,0,0,0,1,silicon,light,damaged,medium,none,86.55
Microchip-IC,7.88,1.86,0,1,0,0,0,1,silicon,light,broken,high,none,100.0
Microchip-IC,11.89,5.45,0,1,0,0,0,1,silicon,light,damaged,medium,informal,93.45
Microchip-IC,7.49,9.22,0,1,0,0,0,1,silicon,light,working,medium,formal,75.92
Microchip-IC,4.26,29.29,0,1,0,0,0,1,silicon,light,broken,low,informal,83.06
Microchip-IC,7.47,45.32,0,1,0,0,0,1,silicon,light,broken,high,none,92.92
Microchip-IC,8.67,39.67,0,1,0,0,0,1,silicon,light,working,high,formal,79.09
Microchip-IC,5.47,40.08,0,1,0,0,0,1,silicon,light,damaged,medium,formal,83.23
Microchip-IC,11.02,24.82,0,1,0,0,0,1,silicon,light,damaged,high,none,91.89
Microchip-IC,3.57,26.41,0,1,0,0,0,1,silicon,light,broken,medium,formal,76.66
Microchip-IC,6.37,31.75,0,1,0,0,0,1,silicon,light,broken,medium,formal,86.53
Microchip-IC,3.16,52.46,0,1,0,0,0,1,silicon,light,working,medium,formal,67.21
Microchip-IC,4.54,21.67,0,1,0,0,0,1,silicon,light,broken,medium,none,93.61
Microchip-IC,10.82,54.11,0,1,0,0,0,1,silicon,light,damaged,high,formal,92.31
Microchip-IC,3.66,16.39,0,1,0,0,0,1,silicon,light,damaged,medium,informal,81.36
Microchip-IC,8.86,53.7,0,1,0,0,0,1,silicon,light,damaged,low,none,79.89
Microchip-IC,1.53,33.81,0,1,0,0,0,1,silicon,light,working,low,informal,67.0
Microchip-IC,3.74,36.26,0,1,0,0,0,1,silicon,light,broken,high,formal,84.54
Microchip-IC,8.63,35.26,0,1,0,0,0,1,silicon,light,damaged,medium,none,78.56
Microchip-IC,0.99,0.68,0,1,0,0,0,1,silicon,light,damaged,low,none,71.85
Microchip-IC,2.77,32.91,0,1,0,0,0,1,silicon,light,working,low,formal,57.65
Keyboard,11.47,8.55,0,0,0,0,0,1,plastic,light,broken,low,formal,20.43
Keyboard,11.44,56.69,0,0,0,0,0,1,plastic,light,broken,medium,informal,47.18
Keyboard,4.6,56.83,0,0,0,0,0,1,plastic,light,damaged,medium,formal,22.23
Keyboard,1.82,50.22,0,0,0,0,0,1,plastic,light,working,high,formal,12.76
Keyboard,10.7,43.79,0,0,0,0,0,1,plastic,light,working,medium,informal,32.13
Keyboard,5.14,23.92,0,0,0,0,0,1,plastic,light,working,medium,none,22.15
Keyboard,4.68,57.1,0,0,0,0,0,1,plastic,light,broken,low,formal,25.41
Keyboard,0.55,16.44,0,0,0,0,0,1,plastic,light,damaged,high,formal,29.71
Keyboard,1.77,55.33,0,0,0,0,0,1,plastic,light,broken,medium,none,38.22
Keyboard,4.78,14.65,0,0,0,0,0,1,plastic,light,broken,medium,none,34.05
Keyboard,4.52,55.3,0,0,0,0,0,1,plastic,light,broken,low,none,34.66
Keyboard,5.68,44.66,0,0,0,0,0,1,plastic,light,damaged,low,formal,21.29
Keyboard,5.39,45.33,0,0,0,0,0,1,plastic,light,damaged,medium,formal,23.04
Keyboard,9.9,59.39,0,0,0,0,0,1,plastic,light,damaged,low,formal,26.78
Keyboard,8.0,36.73,0,0,0,0,0,1,plastic,light,broken,medium,none,35.15
Keyboard,6.77,8.84,0,0,0,0,0,1,plastic,light,damaged,high,informal,44.86
Keyboard,10.16,35.42,0,0,0,0,0,1,plastic,light,working,medium,informal,27.22
Keyboard,5.29,4.38,0,0,0,0,0,1,plastic,light,working,medium,informal,24.34
Keyboard,11.14,22.55,0,0,0,0,0,1,plastic,light,broken,medium,none,47.09
Keyboard,4.7,6.02,0,0,0,0,0,1,plastic,light,damaged,low,informal,28.1
Keyboard,2.72,37.65,0,0,0,0,0,1,plastic,light,broken,medium,none,25.68
Keyboard,11.2,53.4,0,0,0,0,0,1,plastic,light,broken,medium,informal,58.18
Keyboard,3.07,26.64,0,0,0,0,0,1,plastic,light,damaged,high,none,32.56
Keyboard,10.41,10.46,0,0,0,0,0,1,plastic,light,damaged,low,informal,33.8
Keyboard,11.84,6.05,0,0,0,0,0,1,plastic,light,damaged,medium,none,34.54
Keyboard,1.43,37.63,0,0,0,0,0,1,plastic,light,damaged,medium,formal,22.77
Keyboard,2.03,41.19,0,0,0,0,0,1,plastic,light,working,high,formal,27.45
Keyboard,2.6,36.6,0,0,0,0,0,1,plastic,light,broken,medium,none,30.81
Keyboard,7.44,23.35,0,0,0,0,0,1,plastic,light,damaged,medium,formal,21.14
Keyboard,5.11,45.67,0,0,0,0,0,1,plastic,light,damaged,high,formal,26.92
Keyboard,5.28,47.22,0,0,0,0,0,1,plastic,light,damaged,medium,formal,19.26
Keyboard,11.99,18.51,0,0,0,0,0,1,plastic,light,broken,medium,informal,41.31
Keyboard,6.75,50.43,0,0,0,0,0,1,plastic,light,broken,low,informal,34.86
Keyboard,7.38,51.29,0,0,0,0,0,1,plastic,light,damaged,high,informal,40.41
Keyboard,4.82,8.47,0,0,0,0,0,1,plastic,light,broken,high,none,42.26
Keyboard,9.2,6.64,0,0,0,0,0,1,plastic,light,broken,medium,none,38.12
Keyboard,11.67,5.03,0,0,0,0,0,1,plastic,light,broken,low,informal,50.31
Keyboard,8.64,49.97,0,0,0,0,0,1,plastic,light,working,high,informal,36.07
Keyboard,5.68,25.44,0,0,0,0,0,1,plastic,light,damaged,high,informal,42.15
Keyboard,8.31,36.42,0,0,0,0,0,1,plastic,light,damaged,high,none,42.36
Keyboard,1.91,50.92,0,0,0,0,0,1,plastic,light,damaged,medium,none,31.58
Keyboard,3.53,0.25,0,0,0,0,0,1,plastic,light,damaged,low,none,23.07
Keyboard,3.67,26.62,0,0,0,0,0,1,plastic,light,working,medium,none,23.05
Keyboard,11.05,40.79,0,0,0,0,0,1,plastic,light,broken,low,formal,29.11
Keyboard,10.79,42.91,0,0,0,0,0,1,plastic,light,damaged,medium,informal,36.79
Keyboard,10.85,20.18,0,0,0,0,0,1,plastic,light,damaged,high,none,49.98
Keyboard,6.42,7.85,0,0,0,0,0,1,plastic,light,working,medium,informal,24.78
Keyboard,9.57,21.09,0,0,0,0,0,1,plastic,light,working,low,informal,31.28
Keyboard,10.89,14.35,0,0,0,0,0,1,plastic,light,working,high,formal,27.34
Keyboard,0.93,55.07,0,0,0,0,0,1,plastic,light,working,medium,formal,17.38
Keyboard,1.25,3.0,0,0,0,0,0,1,plastic,light,working,low,none,5.94
Keyboard,5.31,55.74,0,0,0,0,0,1,plastic,light,broken,high,none,41.59
Keyboard,4.18,22.87,0,0,0,0,0,1,plastic,light,damaged,medium,informal,31.69
Keyboard,9.94,26.1,0,0,0,0,0,1,plastic,light,broken,medium,formal,36.79
Keyboard,4.55,24.18,0,0,0,0,0,1,plastic,light,working,high,informal,27.5
Keyboard,2.51,53.38,0,0,0,0,0,1,plastic,light,damaged,high,none,33.58
Keyboard,4.78,17.94,0,0,0,0,0,1,plastic,light,broken,high,informal,46.22
Keyboard,4.59,34.46,0,0,0,0,0,1,plastic,light,broken,medium,formal,33.11
Keyboard,4.37,8.68,0,0,0,0,0,1,plastic,light,working,high,formal,20.44
Keyboard,7.59,32.05,0,0,0,0,0,1,plastic,light,working,low,formal,12.98
Keyboard,6.28,16.28,0,0,0,0,0,1,plastic,light,broken,medium,formal,28.96
Keyboard,8.02,16.78,0,0,0,0,0,1,plastic,light,damaged,high,none,44.41
Keyboard,3.5,20.1,0,0,0,0,0,1,plastic,light,damaged,high,none,30.29
Keyboard,4.47,8.91,0,0,0,0,0,1,plastic,light,damaged,high,none,35.32
Keyboard,4.82,35.94,0,0,0,0,0,1,plastic,light,broken,low,none,26.45
Keyboard,5.13,4.57,0,0,0,0,0,1,plastic,light,damaged,medium,informal,30.51
Keyboard,1.89,51.88,0,0,0,0,0,1,plastic,light,damaged,medium,informal,23.14
Keyboard,9.07,7.63,0,0,0,0,0,1,plastic,light,working,high,formal,27.39
Keyboard,4.03,28.52,0,0,0,0,0,1,plastic,light,damaged,high,informal,42.22
Keyboard,3.87,19.35,0,0,0,0,0,1,plastic,light,damaged,medium,none,32.27
Keyboard,9.86,9.89,0,0,0,0,0,1,plastic,light,working,low,formal,20.18
Keyboard,10.37,44.21,0,0,0,0,0,1,plastic,light,working,medium,informal,26.97
Keyboard,9.82,50.35,0,0,0,0,0,1,plastic,light,broken,medium,none,42.43
Keyboard,3.36,25.91,0,0,0,0,0,1,plastic,light,damaged,medium,formal,19.17
Keyboard,0.62,1.34,0,0,0,0,0,1,plastic,light,working,low,formal,5.78
Keyboard,6.77,51.48,0,0,0,0,0,1,plastic,light,damaged,medium,informal,32.59
Keyboard,8.72,43.69,0,0,0,0,0,1,plastic,light,damaged,high,none,33.84
Keyboard,7.88,49.09,0,0,0,0,0,1,plastic,light,working,high,formal,34.91
Keyboard,5.91,52.32,0,0,0,0,0,1,plastic,light,working,medium,formal,14.36
Keyboard,4.68,22.41,0,0,0,0,0,1,plastic,light,broken,high,formal,35.08
Keyboard,8.85,3.11,0,0,0,0,0,1,plastic,light,working,low,none,21.68
Keyboard,6.43,34.19,0,0,0,0,0,1,plastic,light,working,high,informal,30.18
Keyboard,11.1,39.41,0,0,0,0,0,1,plastic,light,damaged,high,none,38.11
Keyboard,11.26,9.89,0,0,0,0,0,1,plastic,light,working,medium,none,23.92
Keyboard,9.37,55.17,0,0,0,0,0,1,plastic,light,damaged,low,informal,32.46
Keyboard,2.49,0.75,0,0,0,0,0,1,plastic,light,damaged,high,none,33.53
Keyboard,11.79,3.79,0,0,0,0,0,1,plastic,light,broken,high,informal,51.52
Keyboard,1.88,31.92,0,0,0,0,0,1,plastic,light,damaged,high,none,38.44
Keyboard,10.97,0.9,0,0,0,0,0,1,plastic,light,broken,high,none,48.18
Keyboard,7.74,59.21,0,0,0,0,0,1,plastic,light,damaged,medium,informal,34.61
Keyboard,9.99,56.21,0,0,0,0,0,1,plastic,light,broken,medium,informal,43.87
Keyboard,2.99,10.19,0,0,0,0,0,1,plastic,light,working,high,formal,26.24
Keyboard,3.3,17.88,0,0,0,0,0,1,plastic,light,damaged,medium,none,19.5
Keyboard,3.9,4.03,0,0,0,0,0,1,plastic,light,broken,medium,formal,29.64
Keyboard,1.25,58.49,0,0,0,0,0,1,plastic,light,damaged,medium,none,28.59
Keyboard,6.0,25.8,0,0,0,0,0,1,plastic,light,working,high,informal,35.03
Keyboard,2.84,55.18,0,0,0,0,0,1,plastic,light,broken,high,none,40.75
Keyboard,3.16,5.92,0,0,0,0,0,1,plastic,light,broken,medium,none,35.22
Keyboard,0.55,1.27,0,0,0,0,0,1,plastic,light,damaged,low,none,17.53
Keyboard,2.37,23.29,0,0,0,0,0,1,plastic,light,working,high,informal,28.33
Keyboard,1.57,29.07,0,0,0,0,0,1,plastic,light,working,low,formal,7.86
Keyboard,3.63,32.95,0,0,0,0,0,1,plastic,light,broken,high,formal,39.34
Keyboard,1.07,41.66,0,0,0,0,0,1,plastic,light,broken,high,none,37.34
Keyboard,11.01,58.07,0,0,0,0,0,1,plastic,light,broken,medium,formal,39.48
Keyboard,6.8,27.19,0,0,0,0,0,1,plastic,light,broken,low,formal,27.69
Keyboard,4.19,23.24,0,0,0,0,0,1,plastic,light,damaged,low,none,25.95
Keyboard,5.65,55.02,0,0,0,0,0,1,plastic,light,damaged,medium,formal,25.81
Keyboard,1.73,23.51,0,0,0,0,0,1,plastic,light,damaged,medium,formal,20.49
Keyboard,9.41,56.81,0,0,0,0,0,1,plastic,light,working,low,none,25.81
Keyboard,4.14,39.26,0,0,0,0,0,1,plastic,light,working,low,none,17.31
Keyboard,6.58,55.68,0,0,0,0,0,1,plastic,light,damaged,high,informal,42.91
Keyboard,10.25,12.65,0,0,0,0,0,1,plastic,light,damaged,low,none,30.67
Keyboard,2.51,4.26,0,0,0,0,0,1,plastic,light,damaged,medium,none,26.79
Keyboard,1.2,44.95,0,0,0,0,0,1,plastic,light,damaged,medium,informal,29.11
Keyboard,6.28,20.33,0,0,0,0,0,1,plastic,light,broken,medium,none,31.25
Keyboard,10.29,33.44,0,0,0,0,0,1,plastic,light,working,medium,informal,32.05
Keyboard,10.21,27.2,0,0,0,0,0,1,plastic,light,broken,low,informal,38.01
Keyboard,4.29,39.03,0,0,0,0,0,1,plastic,light,broken,high,informal,40.1
Keyboard,9.82,26.23,0,0,0,0,0,1,plastic,light,working,medium,none,30.26
Keyboard,7.94,55.83,0,0,0,0,0,1,plastic,light,damaged,medium,none,38.99
Keyboard,10.43,19.39,0,0,0,0,0,1,plastic,light,damaged,medium,formal,30.58
Keyboard,10.57,11.37,0,0,0,0,0,1,plastic,light,damaged,low,none,34.02
Keyboard,7.18,37.54,0,0,0,0,0,1,plastic,light,working,low,formal,20.09
Keyboard,7.01,36.73,0,0,0,0,0,1,plastic,light,damaged,medium,formal,21.65
Keyboard,2.08,50.95,0,0,0,0,0,1,plastic,light,damaged,low,formal,18.98
Keyboard,8.08,24.42,0,0,0,0,0,1,plastic,light,damaged,high,none,41.99
Keyboard,3.97,50.86,0,0,0,0,0,1,plastic,light,broken,medium,informal,36.68
Keyboard,8.81,16.06,0,0,0,0,0,1,plastic,light,broken,high,formal,41.5
Keyboard,5.94,48.13,0,0,0,0,0,1,plastic,light,broken,high,informal,54.1
Keyboard,11.7,19.66,0,0,0,0,0,1,plastic,light,broken,medium,none,37.64
Keyboard,8.21,27.82,0,0,0,0,0,1,plastic,light,damaged,medium,formal,33.74
Keyboard,7.49,6.16,0,0,0,0,0,1,plastic,light,broken,medium,none,36.16
Keyboard,8.21,10.52,0,0,0,0,0,1,plastic,light,damaged,medium,formal,27.07
Keyboard,6.11,8.29,0,0,0,0,0,1,plastic,light,damaged,medium,formal,20.07
Keyboard,0.66,4.67,0,0,0,0,0,1,plastic,light,damaged,low,informal,25.94
Keyboard,3.16,20.64,0,0,0,0,0,1,plastic,light,damaged,high,none,42.34
Keyboard,6.86,21.74,0,0,0,0,0,1,plastic,light,damaged,high,formal,32.59
