component,age_years,weight_kg,contains_lithium,contains_lead,contains_mercury,contains_cadmium,recyclable,material_type,weight_class,condition,region_risk,disposal_history,hazard_score
microprocessor,4.78,4.89,0,1,0,0,1,silicon,light,broken,medium,none,79.05
microprocessor,4.52,18.44,0,1,0,0,1,silicon,light,broken,low,none,79.66
microprocessor,5.68,14.89,0,1,0,0,1,silicon,light,damaged,low,formal,66.29
microprocessor,5.39,15.11,0,1,0,0,1,silicon,light,damaged,medium,formal,68.04
microprocessor,9.9,19.8,0,1,0,0,1,silicon,light,damaged,low,formal,71.78
microprocessor,8.0,12.25,0,1,0,0,1,silicon,light,broken,medium,none,80.15
microprocessor,6.77,2.95,0,1,0,0,1,silicon,light,damaged,high,informal,89.86
microprocessor,10.16,11.81,0,1,0,0,1,silicon,light,working,medium,informal,72.22
microprocessor,5.29,1.46,0,1,0,0,1,silicon,light,working,medium,informal,69.34
microprocessor,11.14,7.52,0,1,0,0,1,silicon,light,broken,medium,none,92.09
microprocessor,4.7,2.01,0,1,0,0,1,silicon,light,damaged,low,informal,73.1
microprocessor,2.72,12.55,0,1,0,0,1,silicon,light,broken,medium,none,70.68
microprocessor,11.2,17.8,0,1,0,0,1,silicon,light,broken,medium,informal,100.0
microprocessor,3.07,8.88,0,1,0,0,1,silicon,light,damaged,high,none,77.56
microprocessor,10.41,3.49,0,1,0,0,1,silicon,light,damaged,low,informal,78.8
microprocessor,11.84,2.02,0,1,0,0,1,silicon,light,damaged,medium,none,79.54
microprocessor,1.43,12.55,0,1,0,0,1,silicon,light,damaged,medium,formal,67.77
microprocessor,2.03,13.73,0,1,0,0,1,silicon,light,working,high,formal,72.45
microprocessor,2.6,12.2,0,1,0,0,1,silicon,light,broken,medium,none,75.81
microprocessor,7.44,7.79,0,1,0,0,1,silicon,light,damaged,medium,formal,66.14
microprocessor,5.11,15.22,0,1,0,0,1,silicon,light,damaged,high,formal,71.92
microprocessor,5.28,15.74,0,1,0,0,1,silicon,light,damaged,medium,formal,64.26
microprocessor,11.99,6.17,0,1,0,0,1,silicon,light,broken,medium,informal,86.31
microprocessor,6.75,16.81,0,1,0,0,1,silicon,light,broken,low,informal,79.86
microprocessor,7.38,17.1,0,1,0,0,1,silicon,light,damaged,high,informal,85.41
microprocessor,4.82,2.83,0,1,0,0,1,silicon,light,broken,high,none,87.26
microprocessor,9.2,2.22,0,1,0,0,1,silicon,light,broken,medium,none,83.12
microprocessor,11.67,1.68,0,1,0,0,1,silicon,light,broken,low,informal,95.31
microprocessor,8.64,16.66,0,1,0,0,1,silicon,light,working,high,informal,81.07
microprocessor,5.68,8.48,0,1,0,0,1,silicon,light,damaged,high,informal,87.15
microprocessor,8.31,12.14,0,1,0,0,1,silicon,light,damaged,high,none,87.36
microprocessor,1.91,16.97,0,1,0,0,1,silicon,light,damaged,medium,none,76.58
microprocessor,3.53,0.09,0,1,0,0,1,silicon,light,damaged,low,none,68.07
microprocessor,3.67,8.88,0,1,0,0,1,silicon,light,working,medium,none,68.05
microprocessor,11.05,13.6,0,1,0,0,1,silicon,light,broken,low,formal,74.11
microprocessor,10.79,14.3,0,1,0,0,1,silicon,light,damaged,medium,informal,81.79
microprocessor,10.85,6.73,0,1,0,0,1,silicon,light,damaged,high,none,94.98
microprocessor,6.42,2.62,0,1,0,0,1,silicon,light,working,medium,informal,69.78
microprocessor,9.57,7.04,0,1,0,0,1,silicon,light,working,low,informal,76.28
microprocessor,10.89,4.79,0,1,0,0,1,silicon,light,working,high,formal,72.34
microprocessor,0.93,18.36,0,1,0,0,1,silicon,light,working,medium,formal,62.38
microprocessor,1.25,1.01,0,1,0,0,1,silicon,light,working,low,none,50.94
microprocessor,5.31,18.58,0,1,0,0,1,silicon,light,broken,high,none,86.59
microprocessor,4.18,7.63,0,1,0,0,1,silicon,light,damaged,medium,informal,76.69
microprocessor,9.94,8.71,0,1,0,0,1,silicon,light,broken,medium,formal,81.79
microprocessor,4.55,8.07,0,1,0,0,1,silicon,light,working,high,informal,72.5
microprocessor,2.51,17.79,0,1,0,0,1,silicon,light,damaged,high,none,78.58
microprocessor,4.78,5.98,0,1,0,0,1,silicon,light,broken,high,informal,91.22
microprocessor,4.59,11.49,0,1,0,0,1,silicon,light,broken,medium,formal,78.11
microprocessor,4.37,2.9,0,1,0,0,1,silicon,light,working,high,formal,65.44
microprocessor,7.59,10.69,0,1,0,0,1,silicon,light,working,low,formal,57.98
microprocessor,6.28,5.43,0,1,0,0,1,silicon,light,broken,medium,formal,73.96
microprocessor,8.02,5.6,0,1,0,0,1,silicon,light,damaged,high,none,89.41
microprocessor,3.5,6.7,0,1,0,0,1,silicon,light,damaged,high,none,75.29
microprocessor,4.47,2.98,0,1,0,0,1,silicon,light,damaged,high,none,80.32
microprocessor,4.82,11.98,0,1,0,0,1,silicon,light,broken,low,none,71.45
microprocessor,5.13,1.53,0,1,0,0,1,silicon,light,damaged,medium,informal,75.51
microprocessor,1.89,17.29,0,1,0,0,1,silicon,light,damaged,medium,informal,68.14
microprocessor,9.07,2.55,0,1,0,0,1,silicon,light,working,high,formal,72.39
microprocessor,4.03,9.51,0,1,0,0,1,silicon,light,damaged,high,informal,87.22
microprocessor,3.87,6.45,0,1,0,0,1,silicon,light,damaged,medium,none,77.27
microprocessor,9.86,3.3,0,1,0,0,1,silicon,light,working,low,formal,65.18
microprocessor,10.37,14.74,0,1,0,0,1,silicon,light,working,medium,informal,71.97
microprocessor,9.82,16.78,0,1,0,0,1,silicon,light,broken,medium,none,87.43
microprocessor,3.36,8.64,0,1,0,0,1,silicon,light,damaged,medium,formal,64.17
microprocessor,0.62,0.45,0,1,0,0,1,silicon,light,working,low,formal,50.78
microprocessor,6.77,17.16,0,1,0,0,1,silicon,light,damaged,medium,informal,77.59
microprocessor,8.72,14.56,0,1,0,0,1,silicon,light,damaged,high,none,78.84
microprocessor,7.88,16.37,0,1,0,0,1,silicon,light,working,high,formal,79.91
microprocessor,5.91,17.44,0,1,0,0,1,silicon,light,working,medium,formal,59.36
microprocessor,4.68,7.48,0,1,0,0,1,silicon,light,broken,high,formal,80.08
microprocessor,8.85,1.04,0,1,0,0,1,silicon,light,working,low,none,66.68
microprocessor,6.43,11.4,0,1,0,0,1,silicon,light,working,high,informal,75.18
microprocessor,11.1,13.14,0,1,0,0,1,silicon,light,damaged,high,none,83.11
microprocessor,11.26,3.3,0,1,0,0,1,silicon,light,working,medium,none,68.92
microprocessor,9.37,18.39,0,1,0,0,1,silicon,light,damaged,low,informal,77.46
microprocessor,2.49,0.26,0,1,0,0,1,silicon,light,damaged,high,none,78.53
microprocessor,11.79,1.27,0,1,0,0,1,silicon,light,broken,high,informal,96.52
microprocessor,1.88,10.64,0,1,0,0,1,silicon,light,damaged,high,none,83.44
microprocessor,10.97,0.31,0,1,0,0,1,silicon,light,broken,high,none,93.18
microprocessor,7.74,19.74,0,1,0,0,1,silicon,light,damaged,medium,informal,79.61
microprocessor,9.99,18.74,0,1,0,0,1,silicon,light,broken,medium,informal,88.87
microprocessor,2.99,3.4,0,1,0,0,1,silicon,light,working,high,formal,71.24
microprocessor,3.3,5.96,0,1,0,0,1,silicon,light,damaged,medium,none,64.5
microprocessor,3.9,1.35,0,1,0,0,1,silicon,light,broken,medium,formal,74.64
microprocessor,1.25,19.5,0,1,0,0,1,silicon,light,damaged,medium,none,73.59
microprocessor,6.0,8.6,0,1,0,0,1,silicon,light,working,high,informal,80.03
microprocessor,2.84,18.39,0,1,0,0,1,silicon,light,broken,high,none,85.75
microprocessor,3.16,1.98,0,1,0,0,1,silicon,light,broken,medium,none,80.22
microprocessor,0.55,0.43,0,1,0,0,1,silicon,light,damaged,low,none,62.53
microprocessor,2.37,7.77,0,1,0,0,1,silicon,light,working,high,informal,73.33
microprocessor,1.57,9.69,0,1,0,0,1,silicon,light,working,low,formal,52.86
microprocessor,3.63,10.99,0,1,0,0,1,silicon,light,broken,high,formal,84.34
microprocessor,1.07,13.89,0,1,0,0,1,silicon,light,broken,high,none,82.34
microprocessor,11.01,19.36,0,1,0,0,1,silicon,light,broken,medium,formal,84.48
microprocessor,6.8,9.07,0,1,0,0,1,silicon,light,broken,low,formal,72.69
microprocessor,4.19,7.75,0,1,0,0,1,silicon,light,damaged,low,none,70.95
microprocessor,5.65,18.34,0,1,0,0,1,silicon,light,damaged,medium,formal,70.81
microprocessor,1.73,7.84,0,1,0,0,1,silicon,light,damaged,medium,formal,65.49
microprocessor,9.41,18.94,0,1,0,0,1,silicon,light,working,low,none,70.81
microprocessor,4.14,13.09,0,1,0,0,1,silicon,light,working,low,none,62.31
microprocessor,6.58,18.56,0,1,0,0,1,silicon,light,damaged,high,informal,87.91
microprocessor,10.25,4.22,0,1,0,0,1,silicon,light,damaged,low,none,75.67
microprocessor,2.51,1.43,0,1,0,0,1,silicon,light,damaged,medium,none,71.79
microprocessor,1.2,14.98,0,1,0,0,1,silicon,light,damaged,medium,informal,74.11
microprocessor,6.28,6.78,0,1,0,0,1,silicon,light,broken,medium,none,76.25
microprocessor,10.29,11.15,0,1,0,0,1,silicon,light,working,medium,informal,77.05
microprocessor,10.21,9.07,0,1,0,0,1,silicon,light,broken,low,informal,83.01
microprocessor,4.29,13.01,0,1,0,0,1,silicon,light,broken,high,informal,85.1
microprocessor,9.82,8.75,0,1,0,0,1,silicon,light,working,medium,none,75.26
microprocessor,7.94,18.61,0,1,0,0,1,silicon,light,damaged,medium,none,83.99
microprocessor,10.43,6.47,0,1,0,0,1,silicon,light,damaged,medium,formal,75.58
microprocessor,10.57,3.8,0,1,0,0,1,silicon,light,damaged,low,none,79.02
microprocessor,7.18,12.52,0,1,0,0,1,silicon,light,working,low,formal,65.09
microprocessor,7.01,12.25,0,1,0,0,1,silicon,light,damaged,medium,formal,66.65
microprocessor,2.08,16.98,0,1,0,0,1,silicon,light,damaged,low,formal,63.98
microprocessor,8.08,8.14,0,1,0,0,1,silicon,light,damaged,high,none,86.99
microprocessor,3.97,16.95,0,1,0,0,1,silicon,light,broken,medium,informal,81.68
microprocessor,8.81,5.36,0,1,0,0,1,silicon,light,broken,high,formal,86.5
microprocessor,5.94,16.04,0,1,0,0,1,silicon,light,broken,high,informal,99.1
microprocessor,11.7,6.56,0,1,0,0,1,silicon,light,broken,medium,none,82.64
microprocessor,8.21,9.28,0,1,0,0,1,silicon,light,damaged,medium,formal,78.74
microprocessor,7.49,2.06,0,1,0,0,1,silicon,light,broken,medium,none,81.16
microprocessor,8.21,3.51,0,1,0,0,1,silicon,light,damaged,medium,formal,72.07
microprocessor,6.11,2.77,0,1,0,0,1,silicon,light,damaged,medium,formal,65.07
microprocessor,0.66,1.56,0,1,0,0,1,silicon,light,damaged,low,informal,70.94
microprocessor,3.16,6.88,0,1,0,0,1,silicon,light,damaged,high,none,87.34
microprocessor,6.86,7.25,0,1,0,0,1,silicon,light,damaged,high,formal,77.59
microprocessor,7.46,9.7,0,1,0,0,1,silicon,light,working,medium,none,71.21
microprocessor,6.82,8.27,0,1,0,0,1,silicon,light,working,high,none,77.06
microprocessor,5.49,11.87,0,1,0,0,1,silicon,light,working,high,informal,86.26
microprocessor,4.08,9.0,0,1,0,0,1,silicon,light,broken,low,formal,66.22
microprocessor,9.61,2.62,0,1,0,0,1,silicon,light,broken,low,formal,82.08
microprocessor,10.83,11.63,0,1,0,0,1,silicon,light,damaged,low,informal,80.04
microprocessor,11.81,12.7,0,1,0,0,1,silicon,light,damaged,medium,none,81.02
microprocessor,1.67,6.57,0,1,0,0,1,silicon,light,working,low,formal,60.99
microprocessor,6.08,6.72,0,1,0,0,1,silicon,light,working,medium,formal,63.99
microprocessor,7.57,19.54,0,1,0,0,1,silicon,light,working,low,informal,67.9
microprocessor,11.91,2.07,0,1,0,0,1,silicon,light,working,high,none,82.83
microprocessor,1.54,2.28,0,1,0,0,1,silicon,light,working,low,formal,54.96
microprocessor,9.45,15.53,0,1,0,0,1,silicon,light,damaged,high,informal,88.66
Keyboard,4.12,11.23,0,0,0,0,1,plastic,light,damaged,high,none,40.75
Keyboard,1.65,15.54,0,0,0,0,1,plastic,light,damaged,low,informal,22.02
Keyboard,7.52,2.39,0,0,0,0,1,plastic,light,broken,low,none,31.02
Keyboard,4.99,14.82,0,0,0,0,1,plastic,light,damaged,medium,informal,36.87
Keyboard,6.11,19.8,0,0,0,0,1,plastic,light,working,medium,formal,22.37
Keyboard,3.86,1.64,0,0,0,0,1,plastic,light,working,medium,informal,26.69
Keyboard,11.87,9.4,0,0,0,0,1,plastic,light,damaged,high,informal,40.67
Keyboard,4.9,18.89,0,0,0,0,1,plastic,light,damaged,medium,informal,32.7
Keyboard,10.97,5.49,0,0,0,0,1,plastic,light,damaged,high,formal,40.1
Keyboard,8.32,7.03,0,0,0,0,1,plastic,light,damaged,medium,formal,34.93
Keyboard,5.33,3.77,0,0,0,0,1,plastic,light,working,high,informal,26.11
Keyboard,9.59,15.68,0,0,0,0,1,plastic,light,working,high,formal,31.05
Keyboard,7.55,19.71,0,0,0,0,1,plastic,light,broken,high,informal,52.9
Keyboard,2.23,13.2,0,0,0,0,1,plastic,light,damaged,medium,none,26.68
Keyboard,5.87,16.24,0,0,0,0,1,plastic,light,working,high,formal,27.27
Keyboard,10.33,5.06,0,0,0,0,1,plastic,light,damaged,medium,formal,26.63
Keyboard,9.83,15.47,0,0,0,0,1,plastic,light,working,medium,none,33.51
Keyboard,1.08,12.18,0,0,0,0,1,plastic,light,working,high,informal,20.53
Keyboard,3.74,16.82,0,0,0,0,1,plastic,light,working,medium,informal,25.41
Keyboard,9.14,1.29,0,0,0,0,1,plastic,light,broken,medium,none,39.96
Keyboard,4.1,11.49,0,0,0,0,1,plastic,light,damaged,medium,informal,33.53
Keyboard,5.69,19.17,0,0,0,0,1,plastic,light,damaged,medium,none,27.82
Keyboard,8.13,17.43,0,0,0,0,1,plastic,light,broken,medium,informal,42.26
Keyboard,3.15,14.88,0,0,0,0,1,plastic,light,damaged,medium,formal,17.94
Keyboard,11.99,1.44,0,0,0,0,1,plastic,light,working,low,none,23.93
Keyboard,11.68,2.86,0,0,0,0,1,plastic,light,working,low,informal,28.43
Keyboard,9.48,7.34,0,0,0,0,1,plastic,light,broken,medium,formal,44.27
Keyboard,10.07,9.18,0,0,0,0,1,plastic,light,damaged,medium,informal,36.5
Keyboard,11.84,0.99,0,0,0,0,1,plastic,light,broken,medium,formal,36.91
Keyboard,4.31,3.64,0,0,0,0,1,plastic,light,working,high,informal,32.63
Keyboard,11.0,4.65,0,0,0,0,1,plastic,light,working,low,informal,29.92
Keyboard,9.49,0.32,0,0,0,0,1,plastic,light,broken,medium,formal,34.9
Keyboard,3.1,9.38,0,0,0,0,1,plastic,light,damaged,medium,formal,19.83
Keyboard,3.32,4.36,0,0,0,0,1,plastic,light,working,medium,informal,26.91
Keyboard,8.61,13.61,0,0,0,0,1,plastic,light,damaged,medium,none,29.68
Keyboard,4.8,5.45,0,0,0,0,1,plastic,light,working,high,none,26.32
Keyboard,3.03,1.3,0,0,0,0,1,plastic,light,broken,low,informal,34.0
Keyboard,2.88,6.72,0,0,0,0,1,plastic,light,working,low,none,18.74
Keyboard,8.04,10.85,0,0,0,0,1,plastic,light,broken,high,none,40.84
Keyboard,11.8,13.31,0,0,0,0,1,plastic,light,broken,low,none,44.0
Keyboard,4.2,19.79,0,0,0,0,1,plastic,light,working,medium,none,17.31
Keyboard,11.84,8.51,0,0,0,0,1,plastic,light,damaged,low,none,22.03
Keyboard,7.95,8.09,0,0,0,0,1,plastic,light,working,medium,formal,19.49
Keyboard,8.01,1.08,0,0,0,0,1,plastic,light,damaged,low,informal,29.54
Keyboard,8.11,14.43,0,0,0,0,1,plastic,light,damaged,low,formal,27.24
Keyboard,3.0,5.14,0,0,0,0,1,plastic,light,working,medium,none,20.19
Keyboard,7.89,17.22,0,0,0,0,1,plastic,light,damaged,low,formal,28.87
Keyboard,6.61,13.66,0,0,0,0,1,plastic,light,damaged,high,informal,46.25
Keyboard,9.45,4.98,0,0,0,0,1,plastic,light,damaged,high,informal,46.24
Keyboard,1.18,11.63,0,0,0,0,1,plastic,light,working,high,none,28.02
Keyboard,1.76,2.44,0,0,0,0,1,plastic,light,damaged,medium,formal,12.15
Keyboard,1.66,16.04,0,0,0,0,1,plastic,light,broken,high,none,41.32
Keyboard,2.99,5.28,0,0,0,0,1,plastic,light,working,high,none,29.1
Keyboard,7.85,7.76,0,0,0,0,1,plastic,light,damaged,low,formal,25.84
Keyboard,8.5,8.77,0,0,0,0,1,plastic,light,damaged,medium,formal,19.28
Keyboard,4.97,16.42,0,0,0,0,1,plastic,light,damaged,medium,none,21.79
Keyboard,10.46,17.81,0,0,0,0,1,plastic,light,damaged,low,formal,28.89
Keyboard,7.97,1.64,0,0,0,0,1,plastic,light,working,low,informal,23.54
Keyboard,8.96,17.19,0,0,0,0,1,plastic,light,broken,low,informal,35.98
Keyboard,11.02,11.51,0,0,0,0,1,plastic,light,broken,medium,formal,31.91
Keyboard,1.24,10.76,0,0,0,0,1,plastic,light,broken,low,none,26.04
Keyboard,9.08,8.09,0,0,0,0,1,plastic,light,damaged,high,none,45.99
Keyboard,4.47,8.23,0,0,0,0,1,plastic,light,working,low,none,17.61
Keyboard,2.57,5.71,0,0,0,0,1,plastic,light,damaged,medium,formal,25.09
Keyboard,8.96,0.17,0,0,0,0,1,plastic,light,damaged,high,formal,42.33
Keyboard,8.03,8.92,0,0,0,0,1,plastic,light,damaged,high,none,43.66
Keyboard,4.19,2.07,0,0,0,0,1,plastic,light,working,low,informal,19.44
Keyboard,9.16,5.89,0,0,0,0,1,plastic,light,broken,high,formal,40.37
Keyboard,8.88,14.96,0,0,0,0,1,plastic,light,damaged,low,informal,33.53
Keyboard,2.49,13.66,0,0,0,0,1,plastic,light,damaged,medium,none,29.61
Keyboard,6.42,16.28,0,0,0,0,1,plastic,light,broken,medium,formal,32.56
Keyboard,3.48,15.09,0,0,0,0,1,plastic,light,broken,low,none,25.65
Keyboard,2.58,15.95,0,0,0,0,1,plastic,light,damaged,medium,formal,24.02
Keyboard,6.83,2.45,0,0,0,0,1,plastic,light,working,low,none,17.24
Keyboard,8.69,1.18,0,0,0,0,1,plastic,light,damaged,low,none,31.53
Keyboard,11.15,16.23,0,0,0,0,1,plastic,light,broken,medium,informal,46.26
Keyboard,3.0,6.55,0,0,0,0,1,plastic,light,damaged,low,formal,12.35
Keyboard,7.27,18.46,0,0,0,0,1,plastic,light,broken,medium,informal,39.97
Keyboard,6.11,3.74,0,0,0,0,1,plastic,light,broken,low,formal,25.5
Keyboard,4.78,0.58,0,0,0,0,1,plastic,light,working,low,formal,15.91
Keyboard,8.05,16.74,0,0,0,0,1,plastic,light,damaged,high,formal,31.1
Keyboard,7.64,8.4,0,0,0,0,1,plastic,light,damaged,high,informal,39.38
Keyboard,7.72,18.71,0,0,0,0,1,plastic,light,damaged,medium,none,28.57
Keyboard,4.83,9.36,0,0,0,0,1,plastic,light,damaged,low,none,27.42
Keyboard,9.27,9.63,0,0,0,0,1,plastic,light,damaged,high,formal,37.23
Keyboard,9.69,0.73,0,0,0,0,1,plastic,light,broken,medium,informal,37.12
Keyboard,3.87,3.5,0,0,0,0,1,plastic,light,broken,high,informal,50.79
Keyboard,5.5,11.18,0,0,0,0,1,plastic,light,working,medium,formal,17.72
Keyboard,9.9,16.5,0,0,0,0,1,plastic,light,working,medium,informal,24.52
Keyboard,7.31,5.96,0,0,0,0,1,plastic,light,working,low,formal,19.66
Keyboard,9.61,19.23,0,0,0,0,1,plastic,light,damaged,medium,formal,25.98
Keyboard,7.53,18.67,0,0,0,0,1,plastic,light,working,high,formal,27.69
Keyboard,4.82,2.22,0,0,0,0,1,plastic,light,damaged,low,informal,21.01
Keyboard,8.05,18.38,0,0,0,0,1,plastic,light,damaged,low,formal,21.86
Keyboard,10.32,11.44,0,0,0,0,1,plastic,light,damaged,low,informal,34.69
Keyboard,10.67,1.69,0,0,0,0,1,plastic,light,damaged,low,informal,33.66
Keyboard,10.58,10.56,0,0,0,0,1,plastic,light,damaged,low,none,29.68
Keyboard,3.0,6.69,0,0,0,0,1,plastic,light,broken,medium,informal,44.63
Keyboard,6.5,15.58,0,0,0,0,1,plastic,light,damaged,low,informal,34.77
Keyboard,10.64,7.43,0,0,0,0,1,plastic,light,working,high,informal,40.86
Keyboard,7.67,13.33,0,0,0,0,1,plastic,light,damaged,low,none,30.16
Keyboard,6.12,2.29,0,0,0,0,1,plastic,light,working,medium,informal,31.82
Keyboard,11.47,15.67,0,0,0,0,1,plastic,light,damaged,medium,formal,30.79
Keyboard,1.73,9.88,0,0,0,0,1,plastic,light,broken,high,formal,33.89
Keyboard,10.69,5.44,0,0,0,0,1,plastic,light,working,high,none,40.82
Keyboard,9.85,15.73,0,0,0,0,1,plastic,light,broken,medium,none,49.34
Keyboard,11.96,2.34,0,0,0,0,1,plastic,light,broken,medium,informal,41.71
Keyboard,6.32,17.42,0,0,0,0,1,plastic,light,working,medium,none,25.17
Keyboard,5.43,7.17,0,0,0,0,1,plastic,light,damaged,medium,informal,31.63
Keyboard,9.9,10.68,0,0,0,0,1,plastic,light,damaged,medium,none,41.45
Keyboard,6.92,1.14,0,0,0,0,1,plastic,light,working,medium,formal,17.03
Keyboard,4.07,10.56,0,0,0,0,1,plastic,light,working,high,formal,26.44
Keyboard,5.61,16.99,0,0,0,0,1,plastic,light,damaged,medium,informal,31.52
Keyboard,11.98,0.08,0,0,0,0,1,plastic,light,working,high,formal,33.03
Keyboard,1.2,4.75,0,0,0,0,1,plastic,light,damaged,high,informal,33.52
Keyboard,11.15,16.3,0,0,0,0,1,plastic,light,damaged,high,none,35.58
Keyboard,1.22,0.71,0,0,0,0,1,plastic,light,working,high,formal,15.83
Keyboard,11.09,6.89,0,0,0,0,1,plastic,light,broken,high,formal,43.1
Keyboard,5.84,0.5,0,0,0,0,1,plastic,light,broken,medium,formal,30.96
Keyboard,11.31,13.86,0,0,0,0,1,plastic,light,broken,medium,formal,33.52
Keyboard,11.7,0.35,0,0,0,0,1,plastic,light,broken,medium,formal,38.06
Keyboard,7.83,14.79,0,0,0,0,1,plastic,light,working,high,informal,29.26
Keyboard,10.24,10.81,0,0,0,0,1,plastic,light,damaged,high,informal,46.16
Keyboard,0.54,0.81,0,0,0,0,1,plastic,light,working,low,formal,16.39
Keyboard,4.01,7.21,0,0,0,0,1,plastic,light,damaged,low,formal,21.51
Keyboard,5.61,12.69,0,0,0,0,1,plastic,light,broken,medium,informal,46.68
Keyboard,11.47,16.79,0,0,0,0,1,plastic,light,damaged,medium,formal,32.38
Keyboard,6.46,18.55,0,0,0,0,1,plastic,light,damaged,high,informal,39.93
Keyboard,0.99,11.74,0,0,0,0,1,plastic,light,damaged,low,none,24.66
Keyboard,3.81,3.89,0,0,0,0,1,plastic,light,broken,medium,informal,33.95
Keyboard,7.51,11.21,0,0,0,0,1,plastic,light,broken,medium,informal,40.03
Keyboard,6.76,19.01,0,0,0,0,1,plastic,light,damaged,high,none,39.24
Keyboard,10.15,18.89,0,0,0,0,1,plastic,light,damaged,low,informal,30.0
Keyboard,0.55,6.87,0,0,0,0,1,plastic,light,broken,medium,informal,35.62
Keyboard,2.71,7.13,0,0,0,0,1,plastic,light,working,low,none,15.64
Keyboard,5.81,4.1,0,0,0,0,1,plastic,light,damaged,low,none,25.35
Keyboard,8.69,12.7,0,0,0,0,1,plastic,light,damaged,high,none,38.39
Keyboard,6.54,1.83,0,0,0,0,1,plastic,light,damaged,medium,informal,31.45
Keyboard,4.31,10.85,0,0,0,0,1,plastic,light,broken,low,none,27.39
Keyboard,0.76,3.44,0,0,0,0,1,plastic,light,damaged,high,formal,26.4
Keyboard,8.18,3.66,0,0,0,0,1,plastic,light,damaged,medium,none,30.64
